,YM,SalesRegion,SKU Code,VolumeHL/M,Brand,Package,Segment,Price,Rebate,PromotionVolume,Discount
644,2016-12-01,Heilongjiang,13,2043.36,low-end 2,Small Bottle,low-end,74.36769230769235,11945.1,0,278988.49999999994
645,2016-12-01,Heilongjiang,14,4964.43,low-end 2,Big Bottle,low-end,74.36769230769235,33737.24,0,511850.63999999996
646,2016-12-01,Heilongjiang,15,1774.08,low-end 2,Big Bottle,low-end,74.36769230769235,12056.28,0,309824.76
647,2016-12-01,Heilongjiang,16,35932.558,low-end 2,Big Bottle,low-end,74.36769230769235,236372.76,0,4670234.84
648,2016-12-01,Heilongjiang,17,4504.320000000001,low-end 2,Big Bottle,low-end,74.36769230769235,13740.1,0,238038.1
649,2016-12-01,Heilongjiang,19,1748.736,low-end 2,Small Bottle,low-end,74.36769230769235,9688.78,0,119553.7
650,2016-12-01,Heilongjiang,21,30.96,middle-end 3,Big Bottle,middle-end,74.36769230769235,479.22,0,12543.18
651,2016-12-01,Heilongjiang,22,12862.080000000002,middle-end 3,Small Can,middle-end,74.36769230769235,102164.44,0,1459642.5
652,2016-12-01,Heilongjiang,23,3879.36,low-end 3,Big Bottle,low-end,74.36769230769235,21864.92,64442,364689.10000000003
653,2016-12-01,Heilongjiang,24,1950.96,low-end 3,Big Bottle,low-end,74.36769230769235,10742.98,0,56022.340000000004
654,2016-12-01,Heilongjiang,27,13877.676000000001,low-end 2,Big Bottle,low-end,74.36769230769235,77383.78,0,1340638.1
655,2016-12-01,Heilongjiang,28,60.480000000000004,high-end 2,Big Can,high-end,74.36769230769235,1941.08,0,15186.780000000004
656,2016-12-01,Heilongjiang,29,3219.839999999999,low-end 2,Big Bottle,low-end,74.36769230769235,18934.58,0,504876.18
657,2016-12-01,Heilongjiang,30,1438.8,middle-end 3,Big Can,middle-end,74.36769230769235,25305.16,0,224008.78
658,2016-12-01,Heilongjiang,31,27665.279999999995,low-end 2,Big Bottle,low-end,74.36769230769235,172942.7,492448,7242175.5200000005
659,2016-12-01,Heilongjiang,32,41098.608,low-end 3,Big Bottle,low-end,74.36769230769235,246589.76,0,1500932.04
660,2016-12-01,Heilongjiang,33,1175.9900000000002,low-end 3,Big Bottle,low-end,74.36769230769235,10127.94,0,98795.62
661,2016-12-01,Heilongjiang,34,98.76,high-end 1,Big Bottle,high-end,74.36769230769235,4036.16,0,26944.88
662,2016-12-01,Heilongjiang,36,5151.516,low-end 2,Big Bottle,low-end,74.36769230769235,24357.42,0,278385.1
663,2016-12-01,Heilongjiang,37,20.445999999999994,high-end 2,Alu Bottle,high-end,74.36769230769235,641.62,0,1578.42
664,2016-12-01,Heilongjiang,39,36599.59599999999,low-end 3,Big Bottle,low-end,74.36769230769235,83932.28,0,2066246.9800000002
665,2016-12-01,Heilongjiang,40,22503.640000000003,low-end 3,Big Bottle,low-end,74.36769230769235,82345.06,0,2000397.2599999998
666,2016-12-01,Heilongjiang,41,4029.0020000000004,low-end 2,Big Bottle,low-end,74.36769230769235,25452.14,0,203961.1
667,2016-12-01,Heilongjiang,43,10513.439999999999,low-end 2,Big Can,low-end,74.36769230769235,0.0,0,210514.68000000002
668,2016-12-01,Heilongjiang,45,838.3199999999999,low-end 2,Big Can,low-end,74.36769230769235,3583.5,0,32834.58
669,2016-12-01,Jilin,1,8602.8,middle-end 2,Big Bottle,middle-end,74.36769230769235,92667.9,0,2177016.7399999998
670,2016-12-01,Jilin,3,475.91999999999996,middle-end 2,Big Can,middle-end,74.36769230769235,6391.56,0,55938.86000000001
671,2016-12-01,Jilin,4,2414.0159999999996,middle-end 2,Small Bottle,middle-end,74.36769230769235,0.0,0,437226.78
672,2016-12-01,Jilin,5,1377.3600000000001,high-end 2,Big Bottle,high-end,74.36769230769235,78012.6,0,995325.9199999999
673,2016-12-01,Jilin,6,20.592,high-end 2,Small Bottle,high-end,74.36769230769235,2124.72,0,22107.500000000004
674,2016-12-01,Jilin,7,26.927999999999997,high-end 2,Small Bottle,high-end,74.36769230769235,1681.28,0,12009.480000000001
675,2016-12-01,Jilin,8,8112.297999999999,high-end 2,Big Bottle,high-end,74.36769230769235,145167.02,0,836432.4400000002
676,2016-12-01,Jilin,9,1476.24,high-end 2,Big Bottle,high-end,74.36769230769235,108893.0,0,1644588.94
677,2016-12-01,Jilin,11,1300.4640000000002,high-end 2,Small Bottle,high-end,74.36769230769235,75629.44,0,581013.58
678,2016-12-01,Jilin,13,3320.0640000000003,low-end 2,Small Bottle,low-end,74.36769230769235,16030.12,0,526429.48
679,2016-12-01,Jilin,16,2144.788,low-end 2,Big Bottle,low-end,74.36769230769235,12897.06,0,52214.82
680,2016-12-01,Jilin,18,256.8,low-end 2,Big Bottle,low-end,74.36769230769235,3244.72,280,31733.84
681,2016-12-01,Jilin,19,3318.48,low-end 2,Small Bottle,low-end,74.36769230769235,19549.78,0,75472.8
682,2016-12-01,Jilin,20,4263.599999999999,low-end 2,Big Bottle,low-end,74.36769230769235,42105.44,0,1053934.4000000001
683,2016-12-01,Jilin,22,1905.234,middle-end 3,Small Can,middle-end,74.36769230769235,25120.04,0,184590.96000000002
684,2016-12-01,Jilin,25,6516.228,low-end 2,Big Bottle,low-end,74.36769230769235,61409.56,8456,828816.92
685,2016-12-01,Jilin,26,2995.854,low-end 2,Big Bottle,low-end,74.36769230769235,20169.62,0,191012.88
686,2016-12-01,Jilin,27,5274.282,low-end 2,Big Bottle,low-end,74.36769230769235,40914.86,12584,672267.5
687,2016-12-01,Jilin,28,156.48,high-end 2,Big Can,high-end,74.36769230769235,890.98,0,6314.099999999999
688,2016-12-01,Jilin,30,516.48,middle-end 3,Big Can,middle-end,74.36769230769235,2706.92,0,23937.64
689,2016-12-01,Jilin,31,12579.599999999997,low-end 2,Big Bottle,low-end,74.36769230769235,101675.38,0,2775526.6399999997
690,2016-12-01,Jilin,34,42.0,high-end 1,Big Bottle,high-end,74.36769230769235,11930.78,0,120269.14
691,2016-12-01,Jilin,35,559.584,low-end 3,Big Bottle,low-end,74.36769230769235,778.42,1800,13605.4
692,2016-12-01,Jilin,37,5.112,high-end 2,Alu Bottle,high-end,74.36769230769235,1394.86,0,16965.12
693,2016-12-01,Jilin,42,2679.72,low-end 2,Big Can,low-end,74.36769230769235,0.0,32148,54953.8
694,2016-12-01,Jilin,43,10157.999999999998,low-end 2,Big Can,low-end,74.36769230769235,0.0,96316,164642.58000000005
695,2017-01-01,Heilongjiang,1,42785.28,middle-end 2,Big Bottle,middle-end,74.36769230769235,372540.12,163830,12144203.540000001
696,2017-01-01,Heilongjiang,3,145.2,middle-end 2,Big Can,middle-end,74.36769230769235,4459.12,0,32454.98
697,2017-01-01,Heilongjiang,4,3834.8640000000005,middle-end 2,Small Bottle,middle-end,74.36769230769235,42535.44,0,848094.0199999999
698,2017-01-01,Heilongjiang,5,725.76,high-end 2,Big Bottle,high-end,74.36769230769235,19947.46,0,167475.26
699,2017-01-01,Heilongjiang,8,13719.644000000002,high-end 2,Big Bottle,high-end,74.36769230769235,214139.98,0,235459.97999999998
700,2017-01-01,Heilongjiang,9,4039.2000000000003,high-end 2,Big Bottle,high-end,74.36769230769235,84410.18,0,518380.42000000004
701,2017-01-01,Heilongjiang,10,363.212,high-end 2,Small Can,high-end,74.36769230769235,6941.78,0,62478.01999999999
702,2017-01-01,Heilongjiang,11,744.4799999999999,high-end 2,Small Bottle,high-end,74.36769230769235,41771.02,0,427441.98
703,2017-01-01,Heilongjiang,12,198.48000000000002,high-end 3,Big Bottle,high-end,74.36769230769235,761.12,0,18822.58
704,2017-01-01,Heilongjiang,13,3339.072,low-end 2,Small Bottle,low-end,74.36769230769235,17540.08,0,512469.72
705,2017-01-01,Heilongjiang,14,6327.472000000001,low-end 2,Big Bottle,low-end,74.36769230769235,40527.5,0,585885.5
706,2017-01-01,Heilongjiang,15,3116.1600000000008,low-end 2,Big Bottle,low-end,74.36769230769235,19015.58,0,496366.94
707,2017-01-01,Heilongjiang,16,49751.218000000015,low-end 2,Big Bottle,low-end,74.36769230769235,332191.8,0,7018980.620000001
708,2017-01-01,Heilongjiang,17,5621.759999999998,low-end 2,Big Bottle,low-end,74.36769230769235,29268.18,0,475653.38
709,2017-01-01,Heilongjiang,19,1550.7359999999999,low-end 2,Small Bottle,low-end,74.36769230769235,6079.26,0,62399.119999999995
710,2017-01-01,Heilongjiang,21,95.04,middle-end 3,Big Bottle,middle-end,74.36769230769235,1066.86,0,31549.38
711,2017-01-01,Heilongjiang,22,3548.16,middle-end 3,Small Can,middle-end,74.36769230769235,20228.72,0,308079.18
712,2017-01-01,Heilongjiang,23,3801.6,low-end 3,Big Bottle,low-end,74.36769230769235,35025.56,103198,454324.9
713,2017-01-01,Heilongjiang,24,2269.4399999999996,low-end 3,Big Bottle,low-end,74.36769230769235,11324.34,0,16770.42
714,2017-01-01,Heilongjiang,27,17352.097999999998,low-end 2,Big Bottle,low-end,74.36769230769235,115147.5,0,2219756.48
715,2017-01-01,Heilongjiang,28,189.12,high-end 2,Big Can,high-end,74.36769230769235,542.18,0,2903.3999999999996
716,2017-01-01,Heilongjiang,29,4429.44,low-end 2,Big Bottle,low-end,74.36769230769235,25301.36,0,777686.64
717,2017-01-01,Heilongjiang,30,1055.1599999999999,middle-end 3,Big Can,middle-end,74.36769230769235,8201.82,0,62977.520000000004
718,2017-01-01,Heilongjiang,31,42482.88,low-end 2,Big Bottle,low-end,74.36769230769235,193697.1,543196,8663093.020000001
719,2017-01-01,Heilongjiang,32,60883.03000000001,low-end 3,Big Bottle,low-end,74.36769230769235,324962.84,0,2233680.12
720,2017-01-01,Heilongjiang,33,1463.286,low-end 3,Big Bottle,low-end,74.36769230769235,8281.34,0,96782.06
721,2017-01-01,Heilongjiang,34,226.32,high-end 1,Big Bottle,high-end,74.36769230769235,10707.22,0,70922.6
722,2017-01-01,Heilongjiang,36,10443.356,low-end 2,Big Bottle,low-end,74.36769230769235,66681.6,0,898127.64
723,2017-01-01,Heilongjiang,37,8.86,high-end 2,Alu Bottle,high-end,74.36769230769235,21913.44,0,21913.440000000002
724,2017-01-01,Heilongjiang,39,39688.742000000006,low-end 3,Big Bottle,low-end,74.36769230769235,115970.26,0,2799019.3600000003
725,2017-01-01,Heilongjiang,40,34804.49,low-end 3,Big Bottle,low-end,74.36769230769235,95943.36,0,2558178.88
726,2017-01-01,Heilongjiang,41,4242.818,low-end 2,Big Bottle,low-end,74.36769230769235,21868.78,0,181225.9
727,2017-01-01,Heilongjiang,43,17210.4,low-end 2,Big Can,low-end,74.36769230769235,0.0,0,361685.52
728,2017-01-01,Heilongjiang,45,838.8,low-end 2,Big Can,low-end,74.36769230769235,4280.76,0,35590.28
729,2017-01-01,Jilin,1,13683.599999999999,middle-end 2,Big Bottle,middle-end,74.36769230769235,144315.72,0,3214417.5200000005
730,2017-01-01,Jilin,3,396.0,middle-end 2,Big Can,middle-end,74.36769230769235,19217.82,0,159429.65999999997
731,2017-01-01,Jilin,4,3380.2559999999994,middle-end 2,Small Bottle,middle-end,74.36769230769235,0.0,0,670514.0
732,2017-01-01,Jilin,5,1980.7199999999998,high-end 2,Big Bottle,high-end,74.36769230769235,75033.2,0,1034105.2000000001
733,2017-01-01,Jilin,6,83.952,high-end 2,Small Bottle,high-end,74.36769230769235,6765.2,0,80980.56
734,2017-01-01,Jilin,7,22.176000000000002,high-end 2,Small Bottle,high-end,74.36769230769235,2802.14,0,31427.8
735,2017-01-01,Jilin,8,15387.661999999997,high-end 2,Big Bottle,high-end,74.36769230769235,292958.06,0,1687984.4000000001
736,2017-01-01,Jilin,9,3538.32,high-end 2,Big Bottle,high-end,74.36769230769235,65235.64,0,958895.4800000001
737,2017-01-01,Jilin,11,1276.704,high-end 2,Small Bottle,high-end,74.36769230769235,126781.8,0,2157742.6599999997
738,2017-01-01,Jilin,13,7940.592,low-end 2,Small Bottle,low-end,74.36769230769235,27138.54,0,817421.0000000002
739,2017-01-01,Jilin,16,3006.718,low-end 2,Big Bottle,low-end,74.36769230769235,10594.16,0,50686.92
740,2017-01-01,Jilin,18,211.2,low-end 2,Big Bottle,low-end,74.36769230769235,5021.16,500,47978.719999999994
741,2017-01-01,Jilin,19,3190.1760000000004,low-end 2,Small Bottle,low-end,74.36769230769235,38628.02,0,130711.28
742,2017-01-01,Jilin,20,3182.4,low-end 2,Big Bottle,low-end,74.36769230769235,55917.1,0,1451019.4399999997
743,2017-01-01,Jilin,22,4068.3499999999995,middle-end 3,Small Can,middle-end,74.36769230769235,90524.32,0,634954.54
744,2017-01-01,Jilin,25,13737.368000000002,low-end 2,Big Bottle,low-end,74.36769230769235,90643.5,18776,1227630.0600000003
745,2017-01-01,Jilin,26,3902.048,low-end 2,Big Bottle,low-end,74.36769230769235,17166.24,0,167967.60000000003
746,2017-01-01,Jilin,27,10282.974,low-end 2,Big Bottle,low-end,74.36769230769235,83354.82,18776,1339542.4799999997
747,2017-01-01,Jilin,28,325.91999999999996,high-end 2,Big Can,high-end,74.36769230769235,9747.9,0,64684.00000000001
748,2017-01-01,Jilin,30,490.79999999999995,middle-end 3,Big Can,middle-end,74.36769230769235,11549.48,0,94586.2
749,2017-01-01,Jilin,31,28831.2,low-end 2,Big Bottle,low-end,74.36769230769235,168459.2,0,4796817.58
750,2017-01-01,Jilin,34,532.9200000000001,high-end 1,Big Bottle,high-end,74.36769230769235,18479.98,0,186479.84000000003
751,2017-01-01,Jilin,35,217.152,low-end 3,Big Bottle,low-end,74.36769230769235,2586.1,5980,45200.18
752,2017-01-01,Jilin,37,210.95600000000002,high-end 2,Alu Bottle,high-end,74.36769230769235,21983.18,0,116875.5
753,2017-01-01,Jilin,42,9435.839999999998,low-end 2,Big Can,low-end,74.36769230769235,0.0,158504,270946.76
754,2017-01-01,Jilin,43,17516.640000000003,low-end 2,Big Can,low-end,74.36769230769235,0.0,249078,425774.76
755,2017-02-01,Heilongjiang,1,34810.56,middle-end 2,Big Bottle,middle-end,74.36769230769235,223268.3,427058,7512781.74
756,2017-02-01,Heilongjiang,3,77.64,middle-end 2,Big Can,middle-end,74.36769230769235,2487.28,1588,4461.36
757,2017-02-01,Heilongjiang,4,1850.1120000000003,middle-end 2,Small Bottle,middle-end,74.36769230769235,35410.56,16624,699066.5400000002
758,2017-02-01,Heilongjiang,5,361.43999999999994,high-end 2,Big Bottle,high-end,74.36769230769235,9601.28,0,81065.13999999998
759,2017-02-01,Heilongjiang,8,4552.7880000000005,high-end 2,Big Bottle,high-end,74.36769230769235,67965.5,0,83356.90000000001
760,2017-02-01,Heilongjiang,9,354.24000000000007,high-end 2,Big Bottle,high-end,74.36769230769235,36128.88,0,188301.32000000004
761,2017-02-01,Heilongjiang,10,129.412,high-end 2,Small Can,high-end,74.36769230769235,6428.98,0,6428.979999999999
762,2017-02-01,Heilongjiang,11,462.84400000000005,high-end 2,Small Bottle,high-end,74.36769230769235,29482.5,0,312093.77999999997
763,2017-02-01,Heilongjiang,12,3.6,high-end 3,Big Bottle,high-end,74.36769230769235,82.14,0,1103.54
764,2017-02-01,Heilongjiang,13,910.6419999999999,low-end 2,Small Bottle,low-end,74.36769230769235,6384.14,10254,167790.72
765,2017-02-01,Heilongjiang,14,2465.5080000000007,low-end 2,Big Bottle,low-end,74.36769230769235,22400.58,5088,325294.06
766,2017-02-01,Heilongjiang,15,1898.1599999999999,low-end 2,Big Bottle,low-end,74.36769230769235,16761.16,24624,319012.84
767,2017-02-01,Heilongjiang,16,25774.006000000005,low-end 2,Big Bottle,low-end,74.36769230769235,167739.46,125470,3322284.7800000003
768,2017-02-01,Heilongjiang,17,3306.2400000000007,low-end 2,Big Bottle,low-end,74.36769230769235,13862.5,2000,240745.06
769,2017-02-01,Heilongjiang,19,247.896,low-end 2,Small Bottle,low-end,74.36769230769235,60.68,134,630.0
770,2017-02-01,Heilongjiang,21,138.24,middle-end 3,Big Bottle,middle-end,74.36769230769235,35.0,0,1370.1399999999999
771,2017-02-01,Heilongjiang,22,174.24,middle-end 3,Small Can,middle-end,74.36769230769235,2535.08,3668,21245.76
772,2017-02-01,Heilongjiang,23,3671.9999999999995,low-end 3,Big Bottle,low-end,74.36769230769235,20741.5,122224,308877.18000000005
773,2017-02-01,Heilongjiang,24,2096.64,low-end 3,Big Bottle,low-end,74.36769230769235,9166.14,0,32255.079999999998
774,2017-02-01,Heilongjiang,27,9955.576,low-end 2,Big Bottle,low-end,74.36769230769235,64890.76,49984,1207442.1400000001
775,2017-02-01,Heilongjiang,28,20.52,high-end 2,Big Can,high-end,74.36769230769235,576.32,0,576.3199999999998
776,2017-02-01,Heilongjiang,29,2753.2799999999997,low-end 2,Big Bottle,low-end,74.36769230769235,18356.4,0,561930.88
777,2017-02-01,Heilongjiang,30,39.6,middle-end 3,Big Can,middle-end,74.36769230769235,1681.68,2370,5524.320000000001
778,2017-02-01,Heilongjiang,31,28045.439999999995,low-end 2,Big Bottle,low-end,74.36769230769235,119293.96,471310,5197108.34
779,2017-02-01,Heilongjiang,32,42060.838,low-end 3,Big Bottle,low-end,74.36769230769235,230328.54,51320,1452600.82
780,2017-02-01,Heilongjiang,33,1383.1119999999999,low-end 3,Big Bottle,low-end,74.36769230769235,9604.84,840,109699.72
781,2017-02-01,Heilongjiang,34,19.2,high-end 1,Big Bottle,high-end,74.36769230769235,1614.46,0,4861.96
782,2017-02-01,Heilongjiang,36,5106.974,low-end 2,Big Bottle,low-end,74.36769230769235,32847.62,26700,424040.82
783,2017-02-01,Heilongjiang,39,35339.848,low-end 3,Big Bottle,low-end,74.36769230769235,92915.98,0,2301666.88
784,2017-02-01,Heilongjiang,40,14432.27,low-end 3,Big Bottle,low-end,74.36769230769235,50568.78,127732,1282612.1800000002
785,2017-02-01,Heilongjiang,41,2518.9639999999995,low-end 2,Big Bottle,low-end,74.36769230769235,16901.92,0,142604.1
786,2017-02-01,Heilongjiang,43,23050.44,low-end 2,Big Can,low-end,74.36769230769235,0.0,142042,352458.36
787,2017-02-01,Jilin,1,9493.2,middle-end 2,Big Bottle,middle-end,74.36769230769235,100115.76,0,2265978.1400000006
788,2017-02-01,Jilin,3,178.8,middle-end 2,Big Can,middle-end,74.36769230769235,6884.54,0,57113.58
789,2017-02-01,Jilin,4,1216.5120000000002,middle-end 2,Small Bottle,middle-end,74.36769230769235,0.0,0,475785.72
790,2017-02-01,Jilin,5,750.72,high-end 2,Big Bottle,high-end,74.36769230769235,23939.52,0,307383.76
791,2017-02-01,Jilin,6,47.519999999999996,high-end 2,Small Bottle,high-end,74.36769230769235,3382.58,0,40357.600000000006
792,2017-02-01,Jilin,7,23.76,high-end 2,Small Bottle,high-end,74.36769230769235,1681.28,0,19623.16
793,2017-02-01,Jilin,8,1559.29,high-end 2,Big Bottle,high-end,74.36769230769235,68951.92,0,245750.24000000002
794,2017-02-01,Jilin,9,285.6,high-end 2,Big Bottle,high-end,74.36769230769235,19580.74,0,242117.30000000002
795,2017-02-01,Jilin,11,636.768,high-end 2,Small Bottle,high-end,74.36769230769235,31570.54,0,378371.19999999995
796,2017-02-01,Jilin,13,2673.792,low-end 2,Small Bottle,low-end,74.36769230769235,19560.32,0,596068.5799999998
797,2017-02-01,Jilin,16,1971.0699999999997,low-end 2,Big Bottle,low-end,74.36769230769235,7776.6,0,34410.479999999996
798,2017-02-01,Jilin,18,211.2,low-end 2,Big Bottle,low-end,74.36769230769235,2027.56,220,22599.06
799,2017-02-01,Jilin,19,689.04,low-end 2,Small Bottle,low-end,74.36769230769235,3872.3,0,9410.98
800,2017-02-01,Jilin,20,2156.4,low-end 2,Big Bottle,low-end,74.36769230769235,33260.18,0,845856.5399999999
801,2017-02-01,Jilin,22,63.36,middle-end 3,Small Can,middle-end,74.36769230769235,2540.14,0,16119.699999999999
802,2017-02-01,Jilin,25,5498.962000000001,low-end 2,Big Bottle,low-end,74.36769230769235,60650.48,10520,776215.18
803,2017-02-01,Jilin,26,2959.944,low-end 2,Big Bottle,low-end,74.36769230769235,28052.54,0,275836.5400000001
804,2017-02-01,Jilin,27,8726.17,low-end 2,Big Bottle,low-end,74.36769230769235,71857.06,12584,1159137.94
805,2017-02-01,Jilin,28,38.4,high-end 2,Big Can,high-end,74.36769230769235,1376.34,0,8822.46
806,2017-02-01,Jilin,30,380.16,middle-end 3,Big Can,middle-end,74.36769230769235,6435.14,0,50821.1
807,2017-02-01,Jilin,31,16773.6,low-end 2,Big Bottle,low-end,74.36769230769235,134982.6,0,3794818.1599999997
808,2017-02-01,Jilin,34,60.0,high-end 1,Big Bottle,high-end,74.36769230769235,360.42,0,2763.48
809,2017-02-01,Jilin,35,492.768,low-end 3,Big Bottle,low-end,74.36769230769235,691.94,1600,12093.7
810,2017-02-01,Jilin,37,25.56,high-end 2,Alu Bottle,high-end,74.36769230769235,1157.72,0,6597.7
811,2017-02-01,Jilin,42,2111.04,low-end 2,Big Can,low-end,74.36769230769235,0.0,134902,230601.46000000005
812,2017-02-01,Jilin,43,12027.840000000002,low-end 2,Big Can,low-end,74.36769230769235,0.0,160404,274194.5800000001
813,2017-03-01,Heilongjiang,1,34326.72,middle-end 2,Big Bottle,middle-end,74.36769230769235,237740.52,695868,9426682.28
814,2017-03-01,Heilongjiang,3,487.44,middle-end 2,Big Can,middle-end,74.36769230769235,11375.84,11030,86621.03999999998
815,2017-03-01,Heilongjiang,4,1351.1519999999996,middle-end 2,Small Bottle,middle-end,74.36769230769235,62778.72,19220,732476.8200000001
816,2017-03-01,Heilongjiang,5,821.52,high-end 2,Big Bottle,high-end,74.36769230769235,20359.06,0,148403.74
817,2017-03-01,Heilongjiang,8,7734.182000000001,high-end 2,Big Bottle,high-end,74.36769230769235,118899.46,0,132121.96
818,2017-03-01,Heilongjiang,9,954.7200000000001,high-end 2,Big Bottle,high-end,74.36769230769235,42046.52,0,238507.32
819,2017-03-01,Heilongjiang,10,128.304,high-end 2,Small Can,high-end,74.36769230769235,6922.56,0,18714.16
820,2017-03-01,Heilongjiang,11,695.376,high-end 2,Small Bottle,high-end,74.36769230769235,42760.1,0,485863.1
821,2017-03-01,Heilongjiang,12,12.0,high-end 3,Big Bottle,high-end,74.36769230769235,69.0,0,2123.0
822,2017-03-01,Heilongjiang,13,1047.024,low-end 2,Small Bottle,low-end,74.36769230769235,4299.72,6080,107815.12
823,2017-03-01,Heilongjiang,14,4777.344000000001,low-end 2,Big Bottle,low-end,74.36769230769235,23545.5,7084,325303.70000000007
824,2017-03-01,Heilongjiang,15,2160.0,low-end 2,Big Bottle,low-end,74.36769230769235,12088.94,17760,219517.1
825,2017-03-01,Heilongjiang,16,28537.124,low-end 2,Big Bottle,low-end,74.36769230769235,166562.98,134488,3286538.2199999997
826,2017-03-01,Heilongjiang,17,4838.4,low-end 2,Big Bottle,low-end,74.36769230769235,18446.66,3960,304950.34
827,2017-03-01,Heilongjiang,21,86.4,middle-end 3,Big Bottle,middle-end,74.36769230769235,197.72,0,7795.16
828,2017-03-01,Heilongjiang,22,325.988,middle-end 3,Small Can,middle-end,74.36769230769235,5047.78,10290,69950.38
829,2017-03-01,Heilongjiang,23,1572.4799999999998,low-end 3,Big Bottle,low-end,74.36769230769235,8774.2,51704,140646.08000000002
830,2017-03-01,Heilongjiang,24,2350.0799999999995,low-end 3,Big Bottle,low-end,74.36769230769235,13002.64,0,57601.020000000004
831,2017-03-01,Heilongjiang,27,10650.463999999998,low-end 2,Big Bottle,low-end,74.36769230769235,64473.32,51500,1166560.24
832,2017-03-01,Heilongjiang,28,27.599999999999998,high-end 2,Big Can,high-end,74.36769230769235,625.6,0,3221.4
833,2017-03-01,Heilongjiang,29,3288.96,low-end 2,Big Bottle,low-end,74.36769230769235,18835.94,0,566889.46
834,2017-03-01,Heilongjiang,30,487.2,middle-end 3,Big Can,middle-end,74.36769230769235,9849.52,14276,78787.63999999998
835,2017-03-01,Heilongjiang,31,24416.640000000003,low-end 2,Big Bottle,low-end,74.36769230769235,142578.78,584378,5968614.22
836,2017-03-01,Heilongjiang,32,48715.721999999994,low-end 3,Big Bottle,low-end,74.36769230769235,251916.62,49600,1463612.94
837,2017-03-01,Heilongjiang,33,988.8880000000001,low-end 3,Big Bottle,low-end,74.36769230769235,7506.16,1000,96577.52
838,2017-03-01,Heilongjiang,34,45.12,high-end 1,Big Bottle,high-end,74.36769230769235,1802.28,0,10846.68
839,2017-03-01,Heilongjiang,36,5545.727999999999,low-end 2,Big Bottle,low-end,74.36769230769235,33616.72,28150,443525.56
840,2017-03-01,Heilongjiang,37,8.52,high-end 2,Alu Bottle,high-end,74.36769230769235,530.04,0,4574.96
841,2017-03-01,Heilongjiang,39,38045.058000000005,low-end 3,Big Bottle,low-end,74.36769230769235,102000.46,0,2122653.98
842,2017-03-01,Heilongjiang,40,18387.767999999996,low-end 3,Big Bottle,low-end,74.36769230769235,65986.62,166676,1600034.4
843,2017-03-01,Heilongjiang,41,3561.292,low-end 2,Big Bottle,low-end,74.36769230769235,19278.12,0,174008.86
844,2017-03-01,Heilongjiang,43,13182.12,low-end 2,Big Can,low-end,74.36769230769235,0.0,100076,302269.86
845,2017-03-01,Heilongjiang,45,104.4,low-end 2,Big Can,low-end,74.36769230769235,3162.4,7420,25137.1
846,2017-03-01,Jilin,1,8286.0,middle-end 2,Big Bottle,middle-end,74.36769230769235,120514.98,0,2744542.2600000007
847,2017-03-01,Jilin,3,120.0,middle-end 2,Big Can,middle-end,74.36769230769235,13652.96,0,111717.88000000002
848,2017-03-01,Jilin,4,592.416,middle-end 2,Small Bottle,middle-end,74.36769230769235,29158.68,0,755161.1599999997
849,2017-03-01,Jilin,5,519.6,high-end 2,Big Bottle,high-end,74.36769230769235,26824.14,0,350979.56000000006
850,2017-03-01,Jilin,7,17.424,high-end 2,Small Bottle,high-end,74.36769230769235,1008.76,0,11627.42
851,2017-03-01,Jilin,8,2497.6899999999996,high-end 2,Big Bottle,high-end,74.36769230769235,65031.12,0,231776.2
852,2017-03-01,Jilin,9,214.56000000000003,high-end 2,Big Bottle,high-end,74.36769230769235,10357.96,0,127165.78
853,2017-03-01,Jilin,11,1118.3039999999999,high-end 2,Small Bottle,high-end,74.36769230769235,78177.08,0,955105.84
854,2017-03-01,Jilin,13,2211.264,low-end 2,Small Bottle,low-end,74.36769230769235,19171.18,0,589286.1399999999
855,2017-03-01,Jilin,16,1844.1200000000001,low-end 2,Big Bottle,low-end,74.36769230769235,9766.96,0,28917.3
856,2017-03-01,Jilin,18,237.6,low-end 2,Big Bottle,low-end,74.36769230769235,2716.7,170,26917.38
857,2017-03-01,Jilin,19,142.56,low-end 2,Small Bottle,low-end,74.36769230769235,4053.38,0,9851.02
858,2017-03-01,Jilin,20,3596.4,low-end 2,Big Bottle,low-end,74.36769230769235,24767.34,0,626847.9799999999
859,2017-03-01,Jilin,25,6247.297999999999,low-end 2,Big Bottle,low-end,74.36769230769235,55439.36,8488,719897.9600000001
860,2017-03-01,Jilin,26,2505.596,low-end 2,Big Bottle,low-end,74.36769230769235,22988.06,0,228167.37999999998
861,2017-03-01,Jilin,27,4516.764000000001,low-end 2,Big Bottle,low-end,74.36769230769235,58485.5,12584,933821.02
862,2017-03-01,Jilin,28,2.4,high-end 2,Big Can,high-end,74.36769230769235,841.72,0,5395.54
863,2017-03-01,Jilin,30,24.0,middle-end 3,Big Can,middle-end,74.36769230769235,860.48,0,5166.539999999999
864,2017-03-01,Jilin,31,19384.8,low-end 2,Big Bottle,low-end,74.36769230769235,153284.62,0,4238599.839999999
865,2017-03-01,Jilin,34,6.0,high-end 1,Big Bottle,high-end,74.36769230769235,1035.68,0,7940.28
866,2017-03-01,Jilin,35,292.32,low-end 3,Big Bottle,low-end,74.36769230769235,1124.38,2600,19652.24
867,2017-03-01,Jilin,42,6022.08,low-end 2,Big Can,low-end,74.36769230769235,0.0,63636,108779.4
